file_name,tsne_norm_x,tsne_norm_y,tsne_raw_x,tsne_raw_y,umap_norm_x,umap_norm_y,lda_norm_x,lda_norm_y,class_id,class_name,camera_id
S027C003P083R002A109.skeleton,-45.613937,-44.774582,41.290504,30.920261,10.8255205,-3.871162,1.2121797,-2.0190687,109,grab stuff,3
S030C001P094R001A105.skeleton,-37.66939,7.111706,-35.130802,52.052723,12.4137745,2.2811048,1.844441,0.82288635,105,blow nose,1
S026C002P049R002A065.skeleton,56.97582,22.773956,22.175686,58.643284,14.795246,9.9582205,0.49276313,-0.115474634,65,tennis bat swing,2
S025C001P068R001A098.skeleton,-24.906254,-44.39969,56.74117,-21.530296,11.663995,-3.1325383,1.831449,2.4175174,98,arm swings,1
S030C002P096R002A114.skeleton,33.364365,-18.328403,16.070028,-38.725563,8.16345,0.4031843,-3.1576912,0.24780917,114,carry object,2
S018C003P043R002A116.skeleton,31.926199,-52.569454,-14.046622,-23.03363,7.2449427,-2.1602843,-0.8102173,-0.027260423,116,follow,3
S019C002P047R002A083.skeleton,12.763412,41.508873,27.065655,35.140846,12.052282,6.8481274,0.06131667,0.7433887,83,ball up paper,2
S007C001P028R001A001.skeleton,-41.393547,43.812737,36.75312,16.207426,6.6372213,6.981975,0.2400701,0.75362575,1,drink water,1
S008C002P032R002A049.skeleton,-17.869534,-8.941884,32.460526,-35.12708,11.968425,-0.26171508,2.1845028,1.5966463,49,fan self,2
S032C002P041R001A114.skeleton,15.866525,-14.199013,-56.7297,12.682193,10.864326,3.644742,-3.682158,0.1149613,114,carry object,2
S018C001P042R001A093.skeleton,-13.173816,-50.96774,25.376595,-29.641344,12.6961155,-2.8286195,2.0885003,2.9789786,93,shake fist,1
S003C002P007R002A046.skeleton,-20.29685,-57.409115,-31.464386,-22.413185,11.208833,-2.8253434,0.41530257,1.8591676,46,back pain,2
S006C001P017R002A047.skeleton,-12.31024,5.951387,33.420296,7.937201,10.580182,1.7805499,0.6904028,0.57073396,47,neck pain,1
S025C002P066R002A078.skeleton,-28.17858,-31.01899,11.898595,55.412704,11.646857,-2.2558222,1.5163096,-1.594094,78,open bottle,2
S004C003P007R002A004.skeleton,14.531045,52.703434,-20.129198,9.793547,11.716641,7.7688894,0.48118785,-0.8976335,4,brush hair,3
S026C002P008R001A066.skeleton,38.32613,31.8324,-45.39831,-3.807426,13.763042,8.279517,1.9940283,-0.14240193,66,juggle table tennis ball,2
S022C001P062R001A068.skeleton,-28.026213,-37.865883,64.023,-22.751862,11.901129,-2.9833872,2.539238,2.7346182,68,flick hair,1
S013C002P016R002A032.skeleton,42.580574,35.897713,-40.659687,-31.159113,14.233006,8.266683,2.0284185,0.36048436,32,taking a selfie,2
S010C001P007R001A042.skeleton,19.301962,-30.597746,-20.60736,-40.537823,8.300154,-0.7450016,-4.701908,0.35808843,42,staggering,1
S016C003P021R001A001.skeleton,61.384594,17.830853,73.11063,-6.743181,14.457589,10.412593,1.262979,1.3726534,1,drink water,3
S026C002P075R001A109.skeleton,-15.262324,44.896976,-36.13917,55.084846,8.2212515,6.938151,0.027974784,-0.4974724,109,grab stuff,2
S026C002P070R002A112.skeleton,-34.584286,52.00186,-72.82523,6.9557357,6.6886487,7.8012004,1.0991216,-0.6933067,112,high-five,2
S018C002P044R001A062.skeleton,-43.287228,24.489315,9.390949,-23.366869,12.518805,4.0771537,1.6150143,1.2279216,62,take off headphone,2
S031C001P082R002A061.skeleton,-34.41944,-2.4895146,4.8306704,56.31851,10.823892,1.7910007,0.95908237,1.1446795,61,put on headphone,1
S015C001P025R001A059.skeleton,52.068638,-14.238878,-23.710712,36.3894,7.304936,0.16605072,-3.80652,-0.18294588,59,walking towards,1
S010C001P007R001A005.skeleton,-14.783975,-45.989445,-2.1388395,-3.2076683,12.069392,-2.8026538,-1.397669,-0.18211159,5,drop,1
S023C001P065R001A100.skeleton,27.365152,-0.3100025,2.2265625,-14.566392,8.558428,1.6947591,-2.9021266,-0.79679376,100,butt kicks,1
S012C003P017R001A046.skeleton,19.986095,29.42583,30.41019,-6.6568866,12.959063,6.340765,0.2536803,0.53315383,46,back pain,3
S007C001P016R002A024.skeleton,10.216931,-14.084136,2.2564964,-12.61521,9.269214,-0.7657128,-3.4977183,-0.027537553,24,kicking something,1
S001C001P006R001A003.skeleton,-13.100295,-49.676647,47.193897,13.017709,12.643893,-3.0251727,1.1290697,1.5990222,3,brush teeth,1
S013C002P015R002A040.skeleton,-15.897366,0.6660291,1.1670437,15.170483,11.410675,1.581969,1.2854275,1.4819336,40,cross hands in front,2
S030C003P011R002A061.skeleton,-36.653343,-4.1132383,-13.383644,-5.1669664,10.457696,1.5023319,1.738323,-0.60062253,61,put on headphone,3
S012C003P019R002A009.skeleton,14.083702,57.16366,14.451352,10.717761,11.30414,8.064346,-1.1745406,-0.85847527,9,stand up,3
S013C003P008R001A034.skeleton,64.82802,16.600431,5.3022714,-31.615852,14.36742,10.794519,2.3562753,-0.4462837,34,rub two hands,3
S007C003P026R002A005.skeleton,11.545785,0.26063195,-13.263649,-40.923073,8.703685,2.7946208,-0.5644072,-0.097835526,5,drop,3
S013C002P037R001A052.skeleton,6.6565347,-28.614347,52.58965,-25.441557,9.907629,-1.896152,-1.6574571,0.24827075,52,pushing,2
S002C003P007R001A015.skeleton,-23.530582,-49.530293,-55.659195,-19.225042,11.212186,-2.8633907,0.99719065,1.782096,15,take off jacket,3
S002C003P011R001A006.skeleton,28.78547,-13.612759,-75.29366,-20.1514,8.05015,0.75071937,-3.8147938,-0.41375282,6,pick up,3
S007C003P027R002A043.skeleton,16.615726,-3.9304,-31.164583,-21.642391,7.871344,3.2210324,-0.64332277,0.402413,43,falling down,3
S016C001P008R002A044.skeleton,-0.40804437,-3.6915994,30.343868,3.60967,9.535285,1.8095671,0.996038,1.1842614,44,headache,1
S031C003P082R001A063.skeleton,-43.678913,-1.4154831,-20.572645,73.474525,11.252854,1.2893057,1.8363577,2.1303422,63,shoot at basket,3
S031C003P051R001A114.skeleton,37.991497,-42.676582,-27.924826,-50.35176,7.532782,-1.5314654,-3.2389128,-0.16511168,114,carry object,3
S011C003P025R002A012.skeleton,13.051893,58.005013,-10.87645,-22.914803,11.253322,8.095646,0.43990874,-1.4059709,12,writing,3
S009C001P015R001A003.skeleton,-33.09693,9.492604,-28.96978,-2.9039414,12.128247,2.3551214,1.0642455,-0.7071998,3,brush teeth,1
S019C001P008R002A081.skeleton,0.3307485,-11.214971,43.149323,-22.475351,10.168167,0.12384271,-1.1140957,0.6601263,81,toss a coin,1
S015C001P016R001A048.skeleton,17.72271,-12.287296,31.412224,-27.827362,9.116142,0.8179036,-2.025618,-0.3581051,48,nausea/vomiting,1
S014C001P007R001A035.skeleton,31.936514,-31.566961,54.75092,9.255321,8.810693,-0.071239606,-4.811774,-0.48737442,35,nod head/bow,1
S008C003P019R002A060.skeleton,1.469989,30.646702,-21.500114,32.041817,10.350262,5.5098114,-0.88168263,-1.0030165,60,walking apart,3
S006C003P022R001A049.skeleton,-17.688843,9.336005,73.06517,-8.796081,11.344993,1.8452852,1.4588794,1.6312872,49,fan self,3
S028C001P046R001A097.skeleton,-26.577976,-47.32437,-19.747927,8.595965,11.743257,-3.2793312,2.069209,2.8350456,97,arm circles,1
S026C003P044R002A103.skeleton,15.750749,-52.505993,-51.02902,-19.288479,13.351183,0.17500702,0.27673823,0.6386648,103,yawn,3
S030C001P048R002A107.skeleton,1.4057748,-3.0877388,2.986278,54.992386,9.251618,1.9411895,1.5164149,1.1140049,107,wield knife,1
S032C001P105R002A097.skeleton,-26.083563,-27.293186,-15.170949,66.41944,11.224936,-2.3133676,1.4255642,2.7424748,97,arm circles,1
S011C002P019R001A002.skeleton,-39.869583,48.555466,-12.134189,5.0198016,6.352582,7.3438616,0.9543006,-0.536527,2,eat meal,2
S020C003P041R001A092.skeleton,33.80966,-27.630108,25.74991,22.321136,8.185434,-0.22085556,-5.077845,2.2455502,92,move heavy objects,3
S020C002P054R001A085.skeleton,-35.36148,55.608513,42.84113,0.039118595,6.6402574,8.0204735,0.73608637,0.41450942,85,apply cream on face,2
S011C001P015R002A008.skeleton,-7.640762,36.47637,-42.37421,-3.5949197,9.296472,6.3144197,-3.4444075,0.6924625,8,sit down,1
S003C001P018R002A041.skeleton,-11.807122,-0.43747368,-63.992275,-4.9027715,11.099223,1.4013377,1.5465312,1.0905528,41,sneeze/cough,1
S025C001P058R002A085.skeleton,-22.47939,1.6860976,56.599678,4.2118626,10.692704,1.6472456,2.047472,-1.3127255,85,apply cream on face,1
S026C001P069R002A074.skeleton,-36.73896,-7.327685,-30.857067,-45.781178,10.537766,1.2018656,0.77586246,-2.2897823,74,counting money,1
S012C002P016R002A057.skeleton,45.52647,-15.601828,-14.605344,-30.81329,6.979463,0.343521,-2.5256453,-0.47415525,57,touch pocket,2
S010C002P007R001A021.skeleton,38.067535,36.18401,6.2525096,-39.04603,13.902061,8.077453,2.30408,0.65225226,21,take off a hat/cap,2
S002C002P011R002A006.skeleton,-7.1407948,8.997298,-49.898884,-28.79001,9.808296,2.453656,-4.177279,-0.97387624,6,pick up,2
S015C001P019R002A011.skeleton,-57.581436,-32.07172,-13.6175375,29.609367,9.340919,-4.020973,1.0641726,-2.7796326,11,reading,1
S024C003P064R002A109.skeleton,-35.156918,52.03028,-23.586378,34.13298,6.642281,7.790484,0.95139366,0.1438895,109,grab stuff,3
S027C003P041R001A084.skeleton,-3.977348,-69.822136,28.572538,3.793548,10.503415,-4.367944,1.5762112,-1.6112145,84,play magic cube,3
S028C002P041R002A107.skeleton,20.558676,-49.654034,13.190658,57.46157,13.630882,0.07596444,-1.5942136,0.5280435,107,wield knife,2
S029C003P044R002A090.skeleton,25.577112,7.476152,-34.26778,9.759546,8.303563,3.9167373,0.5974196,-2.0599144,90,take object out of bag,3
S010C001P021R001A034.skeleton,-29.847895,-11.642957,-4.597743,-40.056454,11.982102,0.1038811,2.5585608,0.13314897,34,rub two hands,1
S003C003P015R001A021.skeleton,-42.336494,-3.6877606,-72.334915,-21.315954,10.9025545,1.132785,1.7651062,1.8412942,21,take off a hat/cap,3
S008C001P033R002A025.skeleton,-8.966755,-16.468119,48.830685,-7.7318025,10.841613,-0.89759845,-1.0941205,0.92317766,25,reach into pocket,1
S004C001P003R002A027.skeleton,20.435581,-40.097534,17.19829,-16.641985,8.845923,-1.8669318,0.00521158,1.4255198,27,jump up,1
S019C001P008R001A111.skeleton,-10.486255,-19.01149,-13.012505,66.60347,10.781804,-1.0735352,-0.8368441,0.15815833,111,step on foot,1
S016C003P025R002A059.skeleton,-5.380529,25.044792,21.091257,44.52575,10.22651,3.8150039,-2.175002,1.0924783,59,walking towards,3
S010C001P016R002A036.skeleton,-6.0595727,6.1722713,-57.463173,3.9447422,9.638353,2.1625178,-0.2879024,1.11045,36,shake head,1
S030C003P044R001A072.skeleton,-9.510141,-58.82925,-8.891717,-15.299679,12.702506,-1.8289968,1.3993634,2.8132246,72,make victory sign,3
S010C001P017R001A006.skeleton,26.98102,-13.983127,-69.46803,-5.247847,7.9826374,0.65553635,-5.4946127,1.7747438,6,pick up,1
S029C001P049R001A094.skeleton,-6.064142,-43.301876,2.305949,52.72675,12.906349,-2.1206758,0.7645159,1.4424999,94,throw up cap/hat,1
S012C002P008R001A045.skeleton,40.156574,31.221224,44.74167,29.24476,14.002332,8.504578,-1.1896483,-0.22264129,45,chest pain,2
S013C002P025R001A017.skeleton,-18.359581,63.157093,-5.907996,-32.07064,8.002024,8.224261,-2.1371565,0.049725782,17,take off a shoe,2
S003C003P016R001A043.skeleton,21.244736,-29.75785,-76.88091,-21.68973,8.137385,-0.5123476,-6.482773,2.0097938,43,falling down,3
S029C003P041R001A097.skeleton,-10.651367,-36.07473,-24.13514,11.924744,10.39083,-2.1031475,1.9548149,3.6451545,97,arm circles,3
S030C001P088R002A098.skeleton,4.2998004,-47.07494,-5.9765015,4.509026,12.730254,-0.6855882,2.0053449,3.005616,98,arm swings,1
S011C002P015R002A038.skeleton,-42.674892,-4.121949,-35.29698,-10.557096,11.046003,0.83491904,1.3179756,1.0696919,38,salute,2
S025C001P065R002A074.skeleton,-37.630768,-6.0363064,55.188164,1.3985661,10.311437,1.5047824,1.6765995,-2.302589,74,counting money,1
S026C003P069R002A064.skeleton,16.120337,1.676052,-51.460552,-2.2479572,8.483203,2.5744398,-1.6837695,-0.19207594,64,bounce ball,3
S028C003P048R001A093.skeleton,-6.59846,-61.33179,-31.673244,53.08464,13.100808,-1.7538464,1.4137083,1.970898,93,shake fist,3
S001C001P003R002A036.skeleton,12.812311,50.99121,21.115942,44.243202,11.613321,7.522346,-0.35923982,-0.18357396,36,shake head,1
S020C001P052R001A108.skeleton,34.31611,-43.75443,69.187126,-13.240906,7.8178797,-2.0093029,-1.0657587,-0.38613945,108,knock over,1
S002C001P014R001A038.skeleton,-13.703153,-48.551983,-51.836746,-11.993065,12.508099,-2.943903,1.7863257,1.2990065,38,salute,1
S030C001P096R002A082.skeleton,-56.15783,-33.635353,-26.01806,11.821276,9.548556,-4.412019,1.8869084,-2.6104007,82,fold paper,1
S015C002P007R002A043.skeleton,2.8659601,-35.7825,59.34823,12.35259,9.531765,-2.050078,-3.0510187,0.3727794,43,falling down,2
S028C002P046R002A068.skeleton,-8.395319,-60.959152,-10.894163,-16.05045,13.108811,-1.7389759,1.6912806,3.0897212,68,flick hair,2
S029C001P090R001A102.skeleton,6.6356816,-25.099737,-35.588074,49.559002,9.887693,-1.676857,-1.5279053,0.042054065,102,side kick,1
S031C002P044R001A076.skeleton,-37.06862,51.18634,-7.4067264,-16.243114,6.469793,7.6778464,0.6907865,-0.53261894,76,cutting paper,2
S023C001P058R002A100.skeleton,2.2520335,-13.858249,-11.776475,18.674603,9.999193,-0.1492311,-2.336504,-0.22763468,100,butt kicks,1
S022C003P065R002A094.skeleton,0.72420925,69.43942,-15.318985,21.531141,10.064039,8.504109,0.28225857,-0.32980692,94,throw up cap/hat,3
S031C001P085R002A094.skeleton,-9.80934,-11.67463,16.20871,67.784546,10.865802,-1.3320924,1.7318482,1.3227949,94,throw up cap/hat,1
S017C002P009R002A026.skeleton,14.120685,-47.03066,15.485512,-40.606796,13.063468,-0.025470769,-1.6329784,-0.04140541,26,hopping,2
S027C003P081R001A067.skeleton,-20.900333,-3.6822433,30.567116,-2.3700435,10.966055,1.5881789,0.9395062,0.597736,67,hush,3
S006C001P017R001A041.skeleton,-33.935944,7.512193,22.298098,-27.114851,12.231775,2.174081,-0.17105395,0.17134035,41,sneeze/cough,1
S027C002P011R002A083.skeleton,-36.233856,-30.815693,-20.778635,54.315357,9.898038,-3.33162,1.2764839,-3.2638092,83,ball up paper,2
S006C003P022R001A052.skeleton,-6.01757,15.143205,60.78597,-21.636652,9.361617,2.9588552,-2.66033,-1.0263435,52,pushing,3
S005C001P018R001A025.skeleton,-35.785027,10.364225,-32.918465,24.964249,12.316006,2.6431842,0.113439694,-0.13912342,25,reach into pocket,1
S029C003P006R001A068.skeleton,-8.2190695,-65.29184,-21.446018,11.052062,13.392454,-1.8413606,1.478858,2.5589497,68,flick hair,3
S010C001P021R002A033.skeleton,65.12683,13.817774,-11.809099,-31.180408,14.37141,10.757169,1.5596619,-0.033106674,33,check time (from watch),1
S027C001P006R002A077.skeleton,-7.159868,-65.88035,21.242628,22.851019,13.41428,-1.8476069,0.19516689,0.18220122,77,snap fingers,1
S006C003P019R002A054.skeleton,19.700716,-58.20666,63.31768,-20.721817,13.747354,-0.23492853,0.523719,1.0650566,54,point finger,3
S006C003P016R001A041.skeleton,8.017624,-53.250774,-7.6969275,-19.019062,12.828776,-0.029429253,0.21897317,-0.23591387,41,sneeze/cough,3
S032C001P008R001A065.skeleton,10.636021,-49.02405,-17.938677,70.86297,13.01502,0.11334149,0.224035,1.6235299,65,tennis bat swing,1
S010C002P019R002A048.skeleton,46.525677,-23.54543,-26.318256,-31.998762,7.22855,-0.54080313,-1.8808907,-1.3676567,48,nausea/vomiting,2
S004C001P008R002A048.skeleton,-13.516215,-21.821684,6.1115384,0.6577682,10.764003,-0.88017476,0.33172953,-1.9769173,48,nausea/vomiting,1
S013C003P028R002A013.skeleton,17.996763,51.382935,5.2305317,-17.896557,12.629836,8.046146,1.1872928,-0.2425865,13,tear up paper,3
S031C003P097R002A079.skeleton,2.141949,69.32327,-1.6975942,14.929954,10.138335,8.606984,-0.6492194,-0.29875875,79,sniff/smell,3
S030C003P067R001A078.skeleton,-45.345627,-35.700848,-14.103361,0.58324456,10.129734,-4.0845475,1.9907125,-2.6871705,78,open bottle,3
S016C003P019R002A008.skeleton,36.891037,-9.870268,62.94655,14.55028,7.5546145,1.4241033,-2.7930558,0.17982717,8,sit down,3
S008C001P034R001A033.skeleton,-49.517326,-6.319609,43.75254,-18.9074,11.659594,1.0743666,1.8161501,-1.3593072,33,check time (from watch),1
S029C003P075R001A088.skeleton,-18.611143,-14.036005,-31.545666,1.6859162,11.87095,-1.0460646,2.0332892,1.5409912,88,take off bag,3
S026C002P041R001A119.skeleton,12.899135,-33.37867,-62.06591,4.4838057,9.235258,-1.2057785,-2.2945263,0.124613024,119,support somebody,2
S010C003P013R001A010.skeleton,4.773201,-56.633152,-62.624012,-15.3536215,13.1974125,-0.6355627,1.3569664,0.78029466,10,clapping,3
S001C003P008R001A049.skeleton,1.7854228,-57.55247,-27.45827,-25.297802,12.988718,-0.7009367,0.8147642,1.7231853,49,fan self,3
S013C003P016R002A054.skeleton,-16.624367,37.17379,-14.085873,22.783857,8.887067,5.925289,-1.9930224,1.0212185,54,point finger,3
S005C001P015R002A041.skeleton,33.05462,-10.458147,-29.6695,27.538422,8.233259,1.1052996,-1.3473967,-0.002937317,41,sneeze/cough,1
S023C001P058R001A081.skeleton,-7.3040624,-45.033543,17.11663,68.3297,12.797757,-2.316537,1.333304,1.3046683,81,toss a coin,1
S032C003P041R001A071.skeleton,-17.430946,-31.974688,-29.820332,51.143276,10.547355,-2.5760338,0.92774034,2.0053856,71,make OK sign,3
S024C002P067R001A110.skeleton,-11.148719,24.116968,12.946242,77.44949,11.1569,3.487454,0.060882926,2.6050472,110,shoot with gun,2
S005C003P018R001A018.skeleton,-38.985012,-15.288893,-50.450127,-12.333757,11.246049,0.15619452,1.845845,0.50709116,18,put on glasses,3
S002C002P012R001A058.skeleton,1.6876695,7.623395,-28.420015,-53.522842,9.361031,2.3253493,-0.62227035,0.77488565,58,shaking hands,2
S011C001P015R002A019.skeleton,37.73447,40.919388,-41.856262,-4.894887,14.10233,7.6316104,0.85968703,0.3716365,19,take off glasses,1
S008C001P019R001A056.skeleton,-3.7096367,43.069126,-28.153929,-55.180508,10.067772,6.642157,0.051579036,0.11060473,56,giving object,1
S012C001P028R001A053.skeleton,-40.321888,16.388876,53.668217,2.5186002,12.34852,3.364711,1.3399023,1.0596673,53,pat on back,1
S013C003P037R002A002.skeleton,12.678998,6.6766315,-27.375795,-34.91459,8.4914875,3.0072024,0.1735581,0.7028175,2,eat meal,3
S029C003P051R001A065.skeleton,15.985521,-62.196632,-18.343477,9.303616,13.942632,-0.5204709,0.29501444,2.4344032,65,tennis bat swing,3
S005C001P016R001A011.skeleton,-30.702902,16.379019,-5.0792046,29.57464,11.998248,3.1360676,0.78703827,-0.8402944,11,reading,1
S030C003P095R001A115.skeleton,-10.878743,40.2974,-71.26818,-24.47663,9.029483,6.4976277,-0.92477995,0.08418739,115,take a photo,3
S032C003P044R002A082.skeleton,20.85136,72.5128,-24.836203,13.459703,-8.966773,-0.10884304,0.29197967,0.8230865,82,fold paper,3
S031C001P044R001A064.skeleton,-25.151064,5.4541726,-67.60391,14.241565,12.911999,6.157484,0.50427365,0.56231356,64,bounce ball,1
S030C001P093R002A091.skeleton,-38.092503,-7.714215,-28.950174,8.603498,10.438116,1.2665983,0.8558936,-3.0988364,91,open a box,1
S025C003P056R001A077.skeleton,-16.647211,1.0914097,54.10272,17.086159,11.521772,1.6280903,1.4537756,1.4502411,77,snap fingers,3
S012C003P008R002A018.skeleton,53.19403,11.703548,52.60973,-8.4524765,13.779263,10.180682,0.060314626,-0.10763413,18,put on glasses,3
S002C003P011R002A025.skeleton,-5.932208,52.677555,-74.57302,-19.02168,8.779959,7.7994313,-0.71861136,0.7806946,25,reach into pocket,3
S023C001P062R002A104.skeleton,-3.4212732,-7.2611923,-23.552195,26.16235,9.957943,1.2525479,1.1900604,3.6935182,104,stretch oneself,1
S022C003P064R001A105.skeleton,0.44472486,-55.963512,-21.561584,27.554615,12.854241,-0.5657245,1.1742973,1.5013851,105,blow nose,3
S023C002P067R002A061.skeleton,60.657837,26.275497,1.795164,17.417377,14.87052,10.009496,2.2475557,0.9635206,61,put on headphone,2
S001C003P006R002A021.skeleton,12.115191,59.293224,-11.209953,-38.931854,10.864926,8.272439,2.3891447,-0.79923844,21,take off a hat/cap,3
S014C001P015R002A040.skeleton,-38.488472,-5.1885033,19.749481,-17.827328,10.293357,1.4016879,2.1053748,0.7903414,40,cross hands in front,1
S015C003P025R002A010.skeleton,41.36201,27.99882,-20.05908,-57.07512,13.7077875,8.575504,-0.2556357,-1.0651007,10,clapping,3
S027C003P086R002A114.skeleton,40.86333,-16.117186,27.89416,34.86126,7.3974047,0.2568305,-5.605538,2.0399854,114,carry object,3
S008C001P019R001A038.skeleton,15.92567,-32.447636,53.205967,-30.3365,8.886632,-1.0213159,-1.3925656,1.4753411,38,salute,1
S009C003P007R002A009.skeleton,16.879034,48.865337,-28.485058,-53.383614,11.885336,7.5966883,-1.5933533,-1.7988224,9,stand up,3
S032C002P041R001A080.skeleton,25.81027,-15.050035,0.4497382,-23.571892,8.407092,0.5715306,-5.386705,2.5188684,80,squat down,2
S010C003P007R002A031.skeleton,35.0474,14.246263,-16.048805,-32.27158,13.127479,8.810777,0.7836356,0.61462593,31,point to something,3
S017C003P003R001A019.skeleton,-26.923927,-16.544762,55.070675,10.133607,11.047646,-1.5275422,2.6793737,1.4067667,19,take off glasses,3
S031C003P101R002A079.skeleton,-0.1947116,30.982658,-33.712994,53.869305,10.292869,5.4702435,1.2155681,-0.56632996,79,sniff/smell,3
